acc_chest_x,acc_chest_y,acc_chest_z,activity_name
-11.391,-1.1785,3.4308,Walking
-10.191,-0.55334,2.7186,Walking
-11.609,1.6856,1.6464,Walking
-14.732,0.23977,1.6953,Walking
-14.009,-0.046619,0.7537,Walking
-10.241,-0.067096,-1.5113,Walking
-9.0149,1.2496,-2.6665,Walking
-9.7946,3.3662,-0.9602,Walking
-11.138,3.8647,0.36888,Walking
-11.613,1.3442,0.43676,Walking
-10.922,-0.37098,-0.08602,Walking
-10.346,-0.9042,1.287,Walking
-8.857,-0.078929,1.0561,Walking
-7.2381,-0.21434,1.0649,Walking
-6.676,-0.037901,1.1545,Walking
-6.188,-0.19492,1.1825,Walking
-6.3737,-0.0018704,0.88404,Walking
-6.6627,0.30715,1.0066,Walking
-6.6818,0.24998,0.64355,Walking
-6.763,0.26925,0.65581,Walking
-7.5654,0.99878,1.6478,Walking
-8.4147,1.5427,1.9599,Walking
-9.2205,1.9353,2.3005,Walking
-9.8624,1.7045,2.5113,Walking
-10.886,1.3842,2.2088,Walking
-12.126,1.264,2.8927,Walking
-13.445,2.0628,2.5014,Walking
-12.138,3.3795,2.441,Walking
-14.475,2.5351,1.7124,Walking
-16.794,1.3023,0.45405,Walking
-14.343,1.0115,-1.3511,Walking
-11.07,0.98985,-1.9741,Walking
-9.9404,-1.4661,-0.70037,Walking
-10.881,-2.9008,0.41261,Walking
-10.325,-3.4396,0.30096,Walking
-9.8235,-1.7528,-0.19986,Walking
-9.0156,0.27744,-0.39608,Walking
-9.031,1.5507,0.55009,Walking
-8.6211,1.763,0.93762,Walking
-7.7445,1.3651,1.1965,Walking
-6.7451,0.89134,1.0907,Walking
-6.2704,0.38686,1.5085,Walking
-6.5497,0.21408,1.3351,Walking
-6.5966,0.031538,1.3607,Walking
-6.6379,0.076015,0.9121,Walking
-6.884,0.26089,1.3708,Walking
-7.5642,-0.074215,1.8775,Walking
-8.3385,-0.24637,2.1568,Walking
-9.0026,-0.37578,1.303,Walking
-9.0506,0.003865,1.674,Walking
-10.245,0.12302,2.7058,Walking
-11.902,0.14609,3.7921,Walking
-13.219,0.36662,3.654,Walking
-12.738,0.052479,3.2258,Walking
-11.79,-0.40743,3.7002,Walking
-12.499,0.70864,2.4954,Walking
-14.841,0.62144,0.79277,Walking
-13.804,-0.18985,1.1408,Walking
-11.047,-0.17439,-0.67885,Walking
-9.1382,1.3534,-1.0466,Walking
-9.5288,2.7016,-0.90422,Walking
-9.837,2.4564,0.073712,Walking
-9.7792,1.0806,0.33936,Walking
-10.102,0.06737,0.33238,Walking
-9.9556,-0.70425,0.87346,Walking
-9.4417,-0.64151,1.1738,Walking
-8.1681,-0.17854,1.605,Walking
-7.2546,0.10318,1.6198,Walking
-6.3651,0.072746,1.5118,Walking
-6.1433,0.096408,1.3876,Walking
-6.6055,-0.028366,1.2817,Walking
-6.6731,-0.18137,1.3626,Walking
-6.8686,-0.0026128,1.4734,Walking
-7.1617,0.50873,1.5616,Walking
-7.7494,1.1057,1.8785,Walking
-8.6586,1.6161,2.4612,Walking
-9.6319,1.2933,2.4532,Walking
-10.535,1.0013,2.4691,Walking
-12.022,0.61953,2.7926,Walking
-13.18,0.93952,2.9688,Walking
-12.454,1.9882,2.8632,Walking
-11.282,2.4847,2.8763,Walking
-10.669,1.6499,3.1274,Walking
-14.208,-1.1917,1.9348,Walking
-13.957,-1.1293,0.9931,Walking
-11.746,0.92685,-0.39027,Walking
-9.3753,1.0861,-1.8286,Walking
-9.2619,-0.035762,-1.6453,Walking
-10.749,-1.4287,-0.20227,Walking
-11.275,-1.3777,0.2339,Walking
-10.851,-0.40086,-0.05713,Walking
-10.343,1.0028,0.49025,Walking
-9.12,1.4563,0.80475,Walking
-7.8761,0.87447,0.6366,Walking
-6.5708,0.25729,1.0337,Walking
-6.2123,0.0088876,0.97975,Walking
-6.166,0.21897,1.2302,Walking
-6.3045,0.074403,1.4067,Walking
-6.5842,0.41978,0.93252,Walking
-7.1685,0.34529,1.7363,Walking
-7.7062,-0.045358,1.8801,Walking
-8.4502,-0.21679,2.1173,Walking
-9.5289,-0.32365,2.634,Walking
-9.7575,-0.50664,2.5228,Walking
-10.64,0.19087,2.5961,Walking
-12.302,0.44937,3.3668,Walking
-12.787,0.46786,3.0526,Walking
-12.419,-0.25813,3.2926,Walking
-11.853,-0.79722,3.223,Walking
-13.009,0.46922,1.6843,Walking
-15.352,0.43867,1.3868,Walking
-12.714,-0.16266,0.5222,Walking
-9.2508,-0.088634,-1.3975,Walking
-8.0989,1.4111,-1.7362,Walking
-9.2956,2.6573,-0.27663,Walking
-10.551,2.2866,0.18474,Walking
-10.749,1.0859,-0.14438,Walking
-10.417,0.12594,-0.78867,Walking
-10.007,-0.14771,0.72355,Walking
-8.8386,0.011662,1.1063,Walking
-7.6688,0.10892,1.6414,Walking
-7.158,0.32616,1.6399,Walking
-6.5665,0.044349,1.1198,Walking
-6.2253,-0.35329,0.82084,Walking
-6.3901,-0.19273,0.7616,Walking
-6.6327,-0.1817,0.42575,Walking
-7.0838,0.15208,0.94,Walking
-7.8182,1.0091,1.375,Walking
-8.4698,1.2673,2.1772,Walking
-9.1939,1.1076,2.2681,Walking
-10.087,1.3204,2.3188,Walking
-11.6,0.72866,2.4024,Walking
-13.171,0.44858,2.5772,Walking
-13.17,1.4148,2.9273,Walking
-11.882,2.1691,2.5215,Walking
-11.837,1.4593,2.8366,Walking
-14.683,0.30207,1.5746,Walking
-14.484,-0.033389,0.97594,Walking
-10.202,1.0152,-1.6244,Walking
-7.9906,-0.4713,-3.2845,Walking
-9.2787,-1.7228,-1.6498,Walking
-11.652,-2.2734,0.53224,Walking
-12.42,-2.2521,0.67099,Walking
-10.591,-0.23449,-0.27374,Walking
-9.5794,1.1916,0.54935,Walking
-8.9534,1.7085,1.0064,Walking
-7.9367,0.87649,1.3841,Walking
-6.9437,0.72262,1.6019,Walking
-6.537,0.081647,1.46,Walking
-6.169,-0.13722,1.4929,Walking
-5.8249,-0.16858,0.9322,Walking
-6.2288,-0.17377,1.0475,Walking
-7.1809,-0.046205,1.4801,Walking
-7.1711,-0.53473,1.8571,Walking
-8.0131,-0.85925,2.1542,Walking
-9.6444,-0.10414,1.7801,Walking
-9.9025,0.17543,1.8474,Walking
-10.513,0.41006,2.0159,Walking
-11.719,0.60889,3.1495,Walking
-12.917,0.40402,3.2469,Walking
-12.308,-0.27793,3.3645,Walking
-11.151,-1.0487,3.8214,Walking
-10.783,-0.75952,3.5527,Walking
-12.986,1.3358,1.9202,Walking
-15.186,0.73561,3.1715,Walking
-12.61,-0.29545,0.77341,Walking
-9.453,-0.07583,-1.87,Walking
-8.2783,1.2894,-0.85238,Walking
-9.0434,2.6734,-0.62255,Walking
-9.9989,2.4689,0.68536,Walking
-10.253,1.0487,1.0417,Walking
-10.153,-0.42722,0.24576,Walking
-10.079,-0.57818,1.2743,Walking
-9.0104,-0.48771,1.3772,Walking
-7.8171,-0.052667,1.49,Walking
-7.2691,-0.17965,1.6049,Walking
-6.8902,-0.43741,1.4975,Walking
-6.5908,-0.25928,1.1556,Walking
-6.5237,-0.076537,1.13,Walking
-6.8449,0.32519,1.0398,Walking
-6.6438,0.36936,0.86482,Walking
-6.9108,1.0938,1.8879,Walking
-7.9656,1.312,2.2444,Walking
-8.4425,1.4189,2.1909,Walking
-9.6097,1.1939,2.318,Walking
-10.842,1.1997,2.5185,Walking
-12.119,0.89609,3.3228,Walking
-13.09,1.4516,3.3622,Walking
-12.256,2.1792,3.154,Walking
-11.44,2.2836,3.6371,Walking
-11.033,1.1543,3.8407,Walking
-14.677,-1.0133,1.8035,Walking
-14.2,0.40288,1.0678,Walking
-10.775,2.3667,-0.97647,Walking
-8.9367,1.3825,-1.7282,Walking
-10.145,-0.84574,-0.31822,Walking
-11.501,-2.2076,0.16974,Walking
-11.396,-1.9246,0.25836,Walking
-10.738,0.014875,-0.10392,Walking
-10.362,1.4144,0.72729,Walking
-9.4738,1.4677,1.3321,Walking
-7.7435,0.80935,1.2202,Walking
-6.6852,0.42298,1.5223,Walking
-6.2938,0.0415,1.6774,Walking
-6.0015,0.074065,1.7435,Walking
-5.8225,0.21452,1.0088,Walking
-6.4314,0.35907,1.0955,Walking
-6.8946,0.28622,1.8573,Walking
-7.8746,-0.21093,2.1073,Walking
-8.3848,-0.45855,2.1166,Walking
-8.8361,-0.61833,2.4917,Walking
-9.5664,-0.46542,2.6318,Walking
-11.05,-0.026207,2.6819,Walking
-12.398,0.21525,3.451,Walking
-12.941,0.59521,3.2957,Walking
-12.25,-0.60955,3.2504,Walking
-11.371,-0.64219,3.3527,Walking
-13.291,0.93284,2.5155,Walking
-15.003,0.67006,2.8393,Walking
-13.204,-0.42385,0.8987,Walking
-10.542,-0.19026,-1.6171,Walking
-8.9089,1.5045,-1.7804,Walking
-9.3367,3.1981,-0.85954,Walking
-9.9673,2.9126,-0.22207,Walking
-10.098,1.3705,0.32335,Walking
-9.6742,-0.12735,0.030644,Walking
-10.01,-0.99599,0.69983,Walking
-9.225,-0.36844,1.3563,Walking
-7.7532,-0.21844,0.95929,Walking
-7.0969,0.30123,1.164,Walking
-7.0085,0.42427,1.0698,Walking
-6.6088,0.13486,1.1174,Walking
-6.8978,0.44671,0.95599,Walking
-6.9108,0.5884,0.91611,Walking
-7.3382,0.74665,0.82509,Walking
-7.9862,1.3294,1.4986,Walking
-8.5447,1.4794,2.1016,Walking
-9.1517,1.5231,2.1792,Walking
-9.817,0.95136,2.1172,Walking
-10.518,0.64097,2.1524,Walking
-12.451,0.31659,2.3548,Walking
-13.585,0.94978,2.5486,Walking
-12.769,1.59,1.9642,Walking
-11.7,2.1725,2.3639,Walking
-11.657,1.0296,2.5558,Walking
-14.727,0.50683,2.2667,Walking
-13.758,0.53512,1.4166,Walking
-10.278,1.271,-1.0119,Walking
-7.8529,0.72344,-2.4191,Walking
-7.8527,-0.80171,-1.4195,Walking
-10.238,-1.7319,-0.68219,Walking
-10.77,-1.8832,-0.23264,Walking
-10.907,-0.61083,-0.32866,Walking
-10.535,0.98488,0.067587,Walking
-9.8221,1.7096,1.0381,Walking
-8.7535,1.3128,1.3813,Walking
-7.5463,1.0518,1.4105,Walking
-7.05,0.4782,1.6957,Walking
-6.5505,0.75809,1.4788,Walking
-6.3005,0.8818,1.4794,Walking
-6.5774,1.0909,1.5087,Walking
-7.2715,0.44592,1.6717,Walking
-7.0449,0.22353,1.9149,Walking
-7.7004,-0.33145,2.2123,Walking
-8.5649,-0.54455,2.4563,Walking
-8.8883,-0.53317,2.0046,Walking
-10.182,0.021467,1.8125,Walking
-11.59,0.19221,2.5226,Walking
-12.918,-0.058749,3.0579,Walking
-12.986,-0.68156,2.6439,Walking
-12.064,-0.34414,3.1585,Walking
-10.702,-0.23036,3.2424,Walking
-10.893,0.71984,3.9911,Walking
-15.777,1.4822,0.64919,Walking
-12.754,-0.69111,1.8115,Walking
-9.2361,-0.3187,-2.6182,Walking
-8.3219,1.4465,-2.4698,Walking
-9.6352,3.4795,-1.0237,Walking
-11.652,3.8163,0.65925,Walking
-11.903,1.6987,1.0581,Walking
-10.788,0.005542,-0.23108,Walking
-9.9555,-0.70761,0.19947,Walking
-8.2421,-0.014863,1.325,Walking
-6.9349,0.28098,1.3306,Walking
-6.078,0.36324,1.0327,Walking
-5.7436,0.31349,1.2914,Walking
-5.613,0.34822,0.97871,Walking
-6.0438,0.17152,1.047,Walking
-6.7442,0.33892,0.77787,Walking
-7.6383,0.60058,0.99089,Walking
-8.3971,1.1703,1.8422,Walking
-9.0869,0.80833,1.9991,Walking
-10.48,0.78274,2.1547,Walking
-10.784,0.80767,2.3885,Walking
-11.418,1.2158,2.3515,Walking
-12.207,1.2692,2.2827,Walking
-12.197,1.7793,2.8022,Walking
-11.77,2.1311,2.3918,Walking
-11.38,1.847,2.9136,Walking
-14.001,0.56917,1.8091,Walking
-14.201,0.45364,1.0408,Walking
-11.249,0.3242,-1.2445,Walking
-8.8871,-0.091828,-2.7346,Walking
-9.1169,-0.71983,-1.7806,Walking
-10.963,-1.3595,-0.26972,Walking
-11.319,-1.7149,-0.43855,Walking
-10.954,-0.25904,-0.20226,Walking
-10.663,0.83727,0.55956,Walking
-9.8019,1.2036,1.1504,Walking
-8.4599,0.77097,1.3115,Walking
-6.8091,0.5542,1.4078,Walking
-5.9866,0.84751,1.1815,Walking
-5.7892,1.0786,0.49707,Walking
-6.8315,1.1692,0.4947,Walking
-7.564,0.4225,0.69066,Walking
-7.9031,-0.30057,0.94137,Walking
-7.7427,-0.74574,1.175,Walking
-8.3204,-0.64765,1.8996,Walking
-8.9478,-0.58822,2.3997,Walking
-9.615,-0.56388,2.3282,Walking
-10.267,-0.28666,2.2374,Walking
-11.147,0.27485,2.7826,Walking
-12.052,0.60188,3.5173,Walking
-12.243,0.052065,2.7521,Walking
-11.794,-0.71495,2.1251,Walking
-11.927,-0.62934,2.5223,Walking
-15.001,0.0425,0.95119,Walking
-14.711,0.20886,1.7767,Walking
-11.906,-0.12989,0.07252,Walking
-9.9612,1.0925,-1.028,Walking
-9.1078,2.865,-1.6685,Walking
-9.5691,3.7053,-0.2981,Walking
-9.672,2.287,0.016352,Walking
-9.8093,0.56712,-0.86475,Walking
-10.253,-0.46575,-0.041918,Walking
-9.8236,-0.23576,0.62089,Walking
-9.1211,-0.0066115,0.63098,Walking
-7.92,0.54499,1.2175,Walking
-7.311,0.40075,1.0992,Walking
-7.163,0.069086,1.0799,Walking
-6.8067,-0.068746,1.078,Walking
-6.8605,-0.41115,0.92089,Walking
-7.0378,0.37257,1.1598,Walking
-7.0068,0.33788,0.61988,Walking
-7.6257,0.98041,1.404,Walking
-7.9314,1.1139,1.8897,Walking
-8.4962,1.0722,1.4544,Walking
-9.4807,1.3064,1.2965,Walking
-10.272,0.46977,1.337,Walking
-11.92,0.52668,2.079,Walking
-13.096,1.2813,3.2206,Walking
-13.208,1.799,2.8566,Walking
-12.037,2.3312,3.3256,Walking
-11.208,0.79628,3.1032,Walking
-13.83,0.066182,1.7744,Walking
-13.125,0.16564,0.61491,Walking
-10.786,1.398,-0.084703,Walking
-8.6174,1.0741,-1.8823,Walking
-9.7448,-0.63895,-1.4049,Walking
-10.902,-1.3775,-0.42923,Walking
-11.425,-0.96797,-0.48712,Walking
-11.001,0.5323,-0.5942,Walking
-10.31,1.3707,0.091786,Walking
-9.5026,1.3909,0.90413,Walking
-7.8056,1.3899,0.68298,Walking
-6.5441,0.93992,0.47407,Walking
-5.9956,0.28585,0.77309,Walking
-6.4983,0.16824,0.9204,Walking
-6.4888,0.19703,1.0809,Walking
-7.5799,0.20558,1.1553,Walking
-7.784,0.31055,1.5648,Walking
-8.4709,-0.19292,1.73,Walking
-8.9593,-0.5199,1.6164,Walking
-9.1728,-0.4516,1.6436,Walking
-10.171,-0.015641,2.5039,Walking
-11.34,0.33557,2.5776,Walking
-12.307,0.19409,2.628,Walking
-12.448,-0.31413,2.8033,Walking
-11.776,-0.58967,2.7469,Walking
-12.121,-0.02198,3.2085,Walking
-14.154,0.10174,1.9355,Walking
-13.165,0.66225,2.428,Walking
-12.084,1.1938,0.85481,Walking
-10.259,2.3545,-0.25126,Walking
-9.1859,3.2349,-0.35097,Walking
-8.6908,3.229,-0.27781,Walking
-8.4027,1.4487,-0.7433,Walking
-9.1856,0.69298,0.30447,Walking
-9.6436,-0.14271,0.58716,Walking
-9.8892,0.52069,0.66791,Walking
-8.9446,0.25785,1.6337,Walking
-7.7165,0.47249,1.6004,Walking
-7.2762,0.68104,1.3876,Walking
-7.0201,0.50015,1.5503,Walking
-6.7563,0.44192,1.5766,Walking
-6.5973,0.57061,0.9882,Walking
-7.0781,0.37069,1.307,Walking
-7.5158,0.53746,1.3642,Walking
-8.0921,1.0705,2.0332,Walking
-8.7223,1.2663,2.0192,Walking
-9.1901,1.423,2.0439,Walking
-10.208,1.3231,1.9296,Walking
-11.458,0.69097,2.2727,Walking
-12.783,0.25535,3.0967,Walking
-12.162,1.5576,2.7823,Walking
-11.003,2.6783,2.9884,Walking
-9.9771,2.8971,3.3449,Walking
-9.7173,0.51336,3.5936,Walking
-14.702,-0.2743,0.60689,Walking
-12.212,0.0019351,-1.2946,Walking
-10.102,1.5515,-1.6183,Walking
-9.5638,-0.59677,-2.4116,Walking
-11.793,-1.7588,-0.55829,Walking
-12.716,-1.5886,0.68861,Walking
-12.489,-0.31621,-0.060037,Walking
-10.852,1.1731,0.11611,Walking
-9.3398,1.837,0.90217,Walking
-7.4499,1.2818,0.73641,Walking
-6.3202,0.85637,0.97181,Walking
-5.4085,0.22475,0.39917,Walking
-5.8133,-0.24321,1.336,Walking
-6.2456,0.15836,1.1511,Walking
-7.0837,0.1462,0.51842,Walking
-7.5813,0.27473,1.3089,Walking
-7.9993,-0.036091,1.6704,Walking
-8.7865,-0.068978,2.1517,Walking
-9.4453,-0.46053,2.2638,Walking
-9.7091,-0.40282,2.2901,Walking
-10.121,-0.0045213,2.4522,Walking
-11.563,0.86328,3.1198,Walking
-11.804,0.78392,2.7337,Walking
-11.533,0.40376,2.6363,Walking
-11.346,-0.87248,3.1741,Walking
-13.95,0.51397,2.3305,Walking
-15.353,-0.0072796,1.5362,Walking
-13.246,-0.34291,0.84282,Walking
-10.094,0.65731,-0.067158,Walking
-8.7281,2.5685,-0.92673,Walking
-9.2785,4.8323,-0.58615,Walking
-9.4956,3.5664,0.5315,Walking
-10.076,1.2594,0.34493,Walking
-10.095,-0.29597,0.3102,Walking
-9.8206,-0.38563,0.46003,Walking
-9.0058,-0.21413,1.2965,Walking
-8.149,0.37871,1.4551,Walking
-7.0876,0.34022,1.3148,Walking
-6.9337,0.72756,1.1181,Walking
-6.9399,0.53228,1.4479,Walking
-6.8735,0.24123,1.327,Walking
-7.2492,0.34113,1.0623,Walking
-7.383,0.96864,1.8135,Walking
-7.8624,1.1996,1.4659,Walking
-7.9112,1.1146,1.8372,Walking
-8.1683,0.84106,1.6652,Walking
-8.5251,0.49563,1.5078,Walking
-9.7895,0.58486,2.4316,Walking
-11.681,0.71492,2.6854,Walking
-13.354,1.0115,2.67,Walking
-13.137,2.3,3.3228,Walking
-12.364,2.0328,3.5514,Walking
-11.492,1.3649,3.5334,Walking
-12.815,-0.17514,2.679,Walking
-13.966,0.33341,2.1879,Walking
-10.925,1.8254,0.46955,Walking
-8.7376,2.0319,-0.81713,Walking
-8.4779,0.15982,-1.2277,Walking
-10.283,-1.495,-0.17666,Walking
-11.609,-1.8712,-0.2421,Walking
-11.409,-0.24918,0.37757,Walking
-10.641,1.7254,0.66055,Walking
-9.7859,2.4256,1.1867,Walking
-8.4214,1.8775,1.8111,Walking
-7.7309,0.6847,1.5774,Walking
-6.7959,0.402,1.4888,Walking
-6.667,0.014332,0.99076,Walking
-6.8822,0.17018,1.3522,Walking
-7.2549,0.11726,1.2211,Walking
-7.7748,0.35784,1.8954,Walking
-8.099,-0.101,2.0014,Walking
-7.9083,-0.54314,1.9616,Walking
-8.3353,-0.91408,2.2651,Walking
-8.5106,-0.73208,2.071,Walking
-9.0289,-0.57494,2.0009,Walking
-9.9635,0.19721,2.6388,Walking
-11.345,0.063043,2.553,Walking
-11.472,-0.16109,2.6171,Walking
-10.982,-0.40471,2.2162,Walking
-10.562,-0.16914,3.3216,Walking
-10.59,0.22448,3.3255,Walking
-12.073,1.1283,3.3752,Walking
-15.656,0.99511,0.99482,Walking
-12.222,-0.032334,1.1129,Walking
-9.6896,1.1446,-0.91804,Walking
-7.8251,2.3639,-0.77673,Walking
-8.8878,3.4814,-0.46562,Walking
-11.066,2.7702,0.80721,Walking
-11.65,0.67792,1.3663,Walking
-10.626,0.0058946,-0.10473,Walking
-9.927,-0.11621,0.68428,Walking
-9.0098,-0.015911,1.6723,Walking
-7.6248,0.43398,1.5022,Walking
-6.8142,0.30511,1.059,Walking
-6.6755,-0.063965,0.73109,Walking
-6.6938,0.34888,0.84193,Walking
-6.9901,0.51707,0.89917,Walking
-7.5799,0.71207,1.0115,Walking
-7.3966,0.64031,1.2997,Walking
-7.5976,0.58637,1.4422,Walking
-8.0841,1.1723,1.9581,Walking
-8.5778,1.1141,2.2371,Walking
-9.8198,1.0901,2.3823,Walking
-10.616,0.98007,2.4882,Walking
-11.378,1.2024,2.7293,Walking
-12.012,1.6007,2.6704,Walking
-11.619,2.1712,2.5744,Walking
-11.631,1.2683,2.9562,Walking
-11.262,-0.012037,3.0726,Walking
-14.145,-0.81476,2.6846,Walking
-14.204,0.58081,2.4628,Walking
-10.28,2.406,-0.37294,Walking
-8.5331,1.9053,-2.0917,Walking
-8.2894,-0.17731,-2.6791,Walking
-10.632,-1.2259,-1.1735,Walking
-11.775,-0.62908,0.62759,Walking
-12.101,0.98984,2.047,Walking
-10.568,2.1238,1.2964,Walking
-9.0625,1.6123,0.41879,Walking
-7.9005,1.0859,0.67668,Walking
-7.3002,0.87107,1.5521,Walking
-7.0758,0.76188,1.5844,Walking
-6.758,0.5238,1.4682,Walking
-6.9778,0.40471,1.0364,Walking
-7.4223,0.40668,1.405,Walking
-7.7001,0.15812,1.7405,Walking
-7.9245,0.26489,1.9502,Walking
-8.1863,0.2259,1.5466,Walking
-9.0994,0.42324,2.1118,Walking
-9.4032,-0.043496,2.0171,Walking
-9.8606,0.10089,2.2722,Walking
-10.733,-0.22393,2.5693,Walking
-11.741,0.20131,2.4707,Walking
-11.605,0.46233,2.7679,Walking
-11.369,0.27305,2.7404,Walking
-12.505,-0.0065765,2.2941,Walking
-13.85,0.062094,1.153,Walking
-12.407,0.13307,1.5593,Walking
-10.44,0.78788,0.67091,Walking
-10.052,3.0885,0.28849,Walking
-9.4623,4.4292,-0.86453,Walking
-8.6873,4.061,-0.64504,Walking
-9.3171,2.7236,-0.87066,Walking
-10.538,1.1439,0.324,Walking
-10.699,1.0878,0.71896,Walking
-10.362,0.94298,0.39013,Walking
-9.7439,0.83047,1.1484,Walking
-8.7265,0.4685,0.98953,Walking
-7.7158,0.43865,0.94474,Walking
-7.7099,0.64622,1.4055,Walking
-7.5734,0.38719,1.1822,Walking
-7.179,0.36285,0.98003,Walking
-7.0949,0.70303,1.3896,Walking
-6.9014,0.6236,1.4456,Walking
-7.0961,0.76568,1.1847,Walking
-7.659,0.62907,1.1514,Walking
-7.8992,0.51765,0.94133,Walking
-7.6962,0.96982,1.382,Walking
-9.4314,1.3693,1.1127,Walking
-11.304,1.5657,2.8356,Walking
-12.656,1.4895,3.0393,Walking
-13.031,1.5493,2.75,Walking
-12.624,1.3869,2.2196,Walking
-11.644,0.36302,2.559,Walking
-13.039,-1.0704,2.0826,Walking
-13.686,-0.020901,1.535,Walking
-11.772,1.7159,-0.52978,Walking
-9.7799,1.6209,-1.1594,Walking
-8.7506,-0.34855,-1.1682,Walking
-10.661,-1.8187,-0.51105,Walking
-12.041,-2.0044,0.52486,Walking
-11.3,-0.64357,0.53155,Walking
-10.236,1.218,0.28857,Walking
-8.9326,1.1775,0.59019,Walking
-8.0872,1.3278,0.55108,Walking
-7.4433,0.95112,1.4856,Walking
-7.0432,0.64573,1.1107,Walking
-6.5254,0.0078627,0.76913,Walking
-6.6948,0.39786,0.9937,Walking
-7.441,0.33154,0.81931,Walking
-7.7431,-0.21876,1.0014,Walking
-7.9794,-0.02233,1.3243,Walking
-8.3152,-0.39972,1.3535,Walking
-8.6731,-0.18422,1.6676,Walking
-8.8484,-0.51007,1.7541,Walking
-9.577,-0.44113,2.2129,Walking
-11.054,0.16319,2.9305,Walking
-11.879,0.49986,2.7818,Walking
-11.792,0.72001,3.0753,Walking
-11.864,0.78374,2.6916,Walking
-11.75,0.10367,3.1356,Walking
-11.261,0.42508,3.8067,Walking
-13.752,0.7429,1.8563,Walking
-12.213,-0.98447,2.3956,Walking
-10.656,-0.54515,0.42462,Walking
-9.1318,1.0348,-0.48582,Walking
-9.2765,3.2192,-0.88922,Walking
-10.109,3.9564,0.31397,Walking
-10.841,2.6427,0.64837,Walking
-10.375,1.0909,0.74028,Walking
-9.9496,0.0062409,0.5374,Walking
-10.231,-0.059122,0.73152,Walking
-9.0651,0.22501,1.7676,Walking
-7.9294,1.0142,1.765,Walking
-6.8254,0.86373,1.7514,Walking
-5.9778,0.9092,1.0818,Walking
-6.5376,0.61714,1.445,Walking
-7.104,0.1482,1.3081,Walking
-6.9208,0.07981,1.2598,Walking
-7.4731,-0.080978,1.6348,Walking
-7.8608,0.11204,2.1469,Walking
-8.5302,0.75355,1.9731,Walking
-8.6258,0.98534,1.9308,Walking
-9.3733,0.98755,1.9731,Walking
-11.01,1.0184,2.3022,Walking
-12.603,0.34461,3.4415,Walking
-12.938,0.9164,3.5035,Walking
-12.149,1.887,3.1909,Walking
-11.267,2.2389,3.2226,Walking
-10.515,1.4951,3.6082,Walking
-14.142,0.012184,1.8116,Walking
-13.097,0.29868,1.4795,Walking
-10.688,1.5685,-0.86936,Walking
-8.3221,0.95297,-2.609,Walking
-9.076,-0.74623,-1.1198,Walking
-10.677,-1.4973,-0.34528,Walking
-11.269,-0.67879,0.044172,Walking
-11.117,1.2995,0.34853,Walking
-10.823,1.7473,1.3152,Walking
-9.3422,0.94918,0.79069,Walking
-8.2446,0.61281,1.1815,Walking
-7.1585,-0.1571,1.4806,Walking
-7.2547,-0.90297,1.224,Walking
-7.3462,-0.36796,2.1774,Walking
-6.7503,0.14185,1.2865,Walking
-6.599,0.65564,1.5748,Walking
-7.0933,0.62599,2.0248,Walking
-7.9268,0.37913,2.6446,Walking
-8.3637,-0.50165,2.4075,Walking
-8.724,-0.66883,2.603,Walking
-9.4422,-0.61828,1.8812,Walking
-10.24,-0.11209,1.9794,Walking
-12.111,-0.022716,2.2822,Walking
-13.164,-0.40285,1.869,Walking
-12.53,-0.76446,3.3101,Walking
-12.314,-0.95416,3.3036,Walking
-12.797,-0.54983,1.7821,Walking
-14.413,0.42798,1.3754,Walking
-12.706,0.44398,0.47154,Walking
-10.809,1.0698,0.39102,Walking
-8.2567,2.2281,-0.76789,Walking
-7.7239,3.3645,-0.7393,Walking
-8.8513,3.1714,0.2749,Walking
-9.4683,2.2013,0.70338,Walking
-9.8408,1.1331,0.080927,Walking
-10.125,0.70609,0.074074,Walking
-9.8065,0.93213,1.0207,Walking
-8.455,0.52913,1.2581,Walking
-7.488,0.15751,1.0036,Walking
-7.1303,-0.048956,0.79559,Walking
-7.1551,0.17997,1.1109,Walking
-6.9336,0.21445,0.91404,Walking
-6.9724,0.63929,0.81543,Walking
-7.5755,0.99521,0.98431,Walking
-7.9505,1.0594,1.2638,Walking
-8.6695,1.1504,1.5456,Walking
-8.8942,1.2756,1.9253,Walking
-9.5076,1.1394,1.8078,Walking
-10.16,0.91577,2.3035,Walking
-11.275,1.1345,2.5442,Walking
-12.588,0.59412,2.7482,Walking
-12.781,1.1874,2.8227,Walking
-11.609,1.6735,2.8559,Walking
-10.947,1.9005,3.0447,Walking
-10.759,1.0931,3.1615,Walking
-13.964,-0.30215,2.1096,Walking
-12.066,0.2684,1.4978,Walking
-9.9673,1.9,0.034157,Walking
-8.1532,2.1062,-1.5999,Walking
-9.1991,0.35761,-1.5257,Walking
-11.189,-1.1345,0.24526,Walking
-10.975,-1.2259,0.5002,Walking
-10.457,0.1166,0.10523,Walking
-10.019,1.4443,1.1089,Walking
-8.7238,1.8442,0.79756,Walking
-7.8978,1.4566,0.98373,Walking
-6.7624,0.74641,1.4251,Walking
-6.3478,0.21589,1.3563,Walking
-6.5338,-0.076112,1.0774,Walking
-6.9051,0.30578,0.9012,Walking
-7.4876,0.64098,1.1419,Walking
-8.2681,0.27502,1.6037,Walking
-9.445,0.027466,1.9498,Walking
-9.6412,-0.26149,2.3659,Walking
-9.7727,-0.25386,2.4824,Walking
